sID,uID,oID,sType,sTXT,sNum,sDMY,dtHealth,dtAuto,dtGeneral,dtProperty,dtUmbrella,isDeleted
8903,447,3,"ynm","maybe",,"","","","","","",0
8904,447,4,"ynm","yes",,"","","","","","",0
8905,447,5,"ynm","yes",,"","","","","","",0
8906,447,6,"ynm","yes",,"","","","","","",0
8907,447,7,"ynm","no",,"","","","","","",0
8908,447,8,"ynm","no",,"","","","","","",0
8909,447,9,"ynm","no",,"","","","","","",0
8910,447,10,"ynm","no",,"","","","","","",0
8911,447,11,"ynm","maybe",,"","","","","","",0
8912,447,12,"ynm","no",,"","","","","","",0
8913,447,13,"ynm","yes",,"","","","","","",0
8914,447,14,"ynm","yes",,"","","","","","",0
8915,447,15,"ynm","yes",,"","","","","","",0
8916,447,16,"ynm","maybe",,"","","","","","",0
8917,447,17,"ynm","maybe",,"","","","","","",0
8918,447,18,"ynm","no",,"","","","","","",0
8919,447,19,"ynm","yes",,"","","","","","",0
8920,447,20,"ynm","maybe",,"","","","","","",0
8921,448,1,"ynm","yes",,"","","","","","",0
8922,448,2,"ynm","yes",,"","","","","","",0
8923,448,3,"ynm","maybe",,"","","","","","",0
8924,448,4,"ynm","yes",,"","","","","","",0
8925,448,5,"ynm","yes",,"","","","","","",0
8926,448,6,"ynm","yes",,"","","","","","",0
8927,448,7,"ynm","no",,"","","","","","",0
8928,448,8,"ynm","yes",,"","","","","","",0
8929,448,9,"ynm","yes",,"","","","","","",0
8930,448,10,"ynm","yes",,"","","","","","",0
8931,448,11,"ynm","yes",,"","","","","","",0
8932,448,12,"ynm","yes",,"","","","","","",0
8933,448,13,"ynm","yes",,"","","","","","",0
8934,448,14,"ynm","no",,"","","","","","",0
8935,448,15,"ynm","yes",,"","","","","","",0
8936,448,16,"ynm","",,"","","","","","",0
8937,448,17,"ynm","",,"","","","","","",0
8938,448,18,"ynm","",,"","","","","","",0
8939,448,19,"ynm","",,"","","","","","",0
8940,448,20,"ynm","",,"","","","","","",0
8941,449,1,"ynm","maybe",,"","","","","","",0
8942,449,2,"ynm","yes",,"","","","","","",0
8943,449,3,"ynm","no",,"","","","","","",0
8944,449,4,"ynm","no",,"","","","","","",0
8945,449,5,"ynm","yes",,"","","","","","",0
8946,449,6,"ynm","no",,"","","","","","",0
8947,449,7,"ynm","yes",,"","","","","","",0
8948,449,8,"ynm","no",,"","","","","","",0
8949,449,9,"ynm","no",,"","","","","","",0
8950,449,10,"ynm","yes",,"","","","","","",0
8951,449,11,"ynm","no",,"","","","","","",0
8952,449,12,"ynm","maybe",,"","","","","","",0
8953,449,13,"ynm","maybe",,"","","","","","",0
8954,449,14,"ynm","no",,"","","","","","",0
8955,449,15,"ynm","maybe",,"","","","","","",0
8956,449,16,"ynm","maybe",,"","","","","","",0
8957,449,17,"ynm","maybe",,"","","","","","",0
8958,449,18,"ynm","no",,"","","","","","",0
8959,449,19,"ynm","maybe",,"","","","","","",0
8960,449,20,"ynm","yes",,"","","","","","",0
8961,450,1,"ynm","yes",,"","","","","","",0
8962,450,2,"ynm","yes",,"","","","","","",0
8963,450,3,"ynm","yes",,"","","","","","",0
8964,450,4,"ynm","yes",,"","","","","","",0
8965,450,5,"ynm","yes",,"","","","","","",0
8966,450,6,"ynm","yes",,"","","","","","",0
8967,450,7,"ynm","yes",,"","","","","","",0
8968,450,8,"ynm","yes",,"","","","","","",0
8969,450,9,"ynm","yes",,"","","","","","",0
8970,450,10,"ynm","yes",,"","","","","","",0
8971,450,11,"ynm","yes",,"","","","","","",0
8972,450,12,"ynm","yes",,"","","","","","",0
8973,450,13,"ynm","yes",,"","","","","","",0
8974,450,14,"ynm","yes",,"","","","","","",0
8975,450,15,"ynm","yes",,"","","","","","",0
8976,450,16,"ynm","",,"","","","","","",0
8977,450,17,"ynm","",,"","","","","","",0
8978,450,18,"ynm","",,"","","","","","",0
8979,450,19,"ynm","",,"","","","","","",0
8980,450,20,"ynm","",,"","","","","","",0
8981,451,1,"ynm","yes",,"","","","","","",0
8982,451,2,"ynm","yes",,"","","","","","",0
8983,451,3,"ynm","yes",,"","","","","","",0
8984,451,4,"ynm","yes",,"","","","","","",0
8985,451,5,"ynm","yes",,"","","","","","",0
8986,451,6,"ynm","no",,"","","","","","",0
8987,451,7,"ynm","yes",,"","","","","","",0
8988,451,8,"ynm","yes",,"","","","","","",0
8989,451,9,"ynm","yes",,"","","","","","",0
8990,451,10,"ynm","yes",,"","","","","","",0
8991,451,11,"ynm","maybe",,"","","","","","",0
8992,451,12,"ynm","yes",,"","","","","","",0
8993,451,13,"ynm","yes",,"","","","","","",0
8994,451,14,"ynm","no",,"","","","","","",0
8995,451,15,"ynm","yes",,"","","","","","",0
8996,451,16,"ynm","yes",,"","","","","","",0
8997,451,17,"ynm","yes",,"","","","","","",0
8998,451,18,"ynm","yes",,"","","","","","",0
8999,451,19,"ynm","no",,"","","","","","",0
9000,451,20,"ynm","yes",,"","","","","","",0
9001,452,1,"ynm","yes",,"","","","","","",0
9002,452,2,"ynm","yes",,"","","","","","",0
9003,452,3,"ynm","yes",,"","","","","","",0
9004,452,4,"ynm","yes",,"","","","","","",0
9005,452,5,"ynm","yes",,"","","","","","",0
9006,452,6,"ynm","yes",,"","","","","","",0
9007,452,7,"ynm","yes",,"","","","","","",0
9008,452,8,"ynm","yes",,"","","","","","",0
9009,452,9,"ynm","yes",,"","","","","","",0
9010,452,10,"ynm","yes",,"","","","","","",0
9011,452,11,"ynm","yes",,"","","","","","",0
9012,452,12,"ynm","yes",,"","","","","","",0
9013,452,13,"ynm","yes",,"","","","","","",0
9014,452,14,"ynm","yes",,"","","","","","",0
9015,452,15,"ynm","yes",,"","","","","","",0
9016,452,16,"ynm","",,"","","","","","",0
9017,452,17,"ynm","",,"","","","","","",0
9018,452,18,"ynm","",,"","","","","","",0
9019,452,19,"ynm","",,"","","","","","",0
9020,452,20,"ynm","",,"","","","","","",0
9021,453,1,"ynm","no",,"","","","","","",0
9022,453,2,"ynm","no",,"","","","","","",0
9023,453,3,"ynm","maybe",,"","","","","","",0
9024,453,4,"ynm","yes",,"","","","","","",0
9025,453,5,"ynm","yes",,"","","","","","",0
9026,453,6,"ynm","yes",,"","","","","","",0
9027,453,7,"ynm","yes",,"","","","","","",0
9028,453,8,"ynm","maybe",,"","","","","","",0
9029,453,9,"ynm","yes",,"","","","","","",0
9030,453,10,"ynm","yes",,"","","","","","",0
9031,453,11,"ynm","no",,"","","","","","",0
9032,453,12,"ynm","no",,"","","","","","",0
9033,453,13,"ynm","yes",,"","","","","","",0
9034,453,14,"ynm","no",,"","","","","","",0
9035,453,15,"ynm","yes",,"","","","","","",0
9036,453,16,"ynm","yes",,"","","","","","",0
9037,453,17,"ynm","yes",,"","","","","","",0
9038,453,18,"ynm","yes",,"","","","","","",0
9039,453,19,"ynm","no",,"","","","","","",0
9040,453,20,"ynm","yes",,"","","","","","",0
9041,454,1,"ynm","yes",,"","","","","","",0
9042,454,2,"ynm","yes",,"","","","","","",0
9043,454,3,"ynm","no",,"","","","","","",0
9044,454,4,"ynm","yes",,"","","","","","",0
9045,454,5,"ynm","yes",,"","","","","","",0
9046,454,6,"ynm","yes",,"","","","","","",0
9047,454,7,"ynm","maybe",,"","","","","","",0
9048,454,8,"ynm","no",,"","","","","","",0
9049,454,9,"ynm","maybe",,"","","","","","",0
9050,454,10,"ynm","no",,"","","","","","",0
9051,454,11,"ynm","yes",,"","","","","","",0
9052,454,12,"ynm","no",,"","","","","","",0
9053,454,13,"ynm","yes",,"","","","","","",0
9054,454,14,"ynm","no",,"","","","","","",0
9055,454,15,"ynm","yes",,"","","","","","",0
9056,454,16,"ynm","yes",,"","","","","","",0
9057,454,17,"ynm","maybe",,"","","","","","",0
9058,454,18,"ynm","maybe",,"","","","","","",0
9059,454,19,"ynm","maybe",,"","","","","","",0
9060,454,20,"ynm","",,"","","","","","",0
9061,455,1,"ynm","yes",,"","","","","","",0
9062,455,2,"ynm","yes",,"","","","","","",0
9063,455,3,"ynm","yes",,"","","","","","",0
9064,455,4,"ynm","yes",,"","","","","","",0
9065,455,5,"ynm","yes",,"","","","","","",0
9066,455,6,"ynm","yes",,"","","","","","",0
9067,455,7,"ynm","yes",,"","","","","","",0
9068,455,8,"ynm","yes",,"","","","","","",0
9069,455,9,"ynm","yes",,"","","","","","",0
9070,455,10,"ynm","yes",,"","","","","","",0
9071,455,11,"ynm","yes",,"","","","","","",0
9072,455,12,"ynm","yes",,"","","","","","",0
9073,455,13,"ynm","yes",,"","","","","","",0
9074,455,14,"ynm","yes",,"","","","","","",0
9075,455,15,"ynm","yes",,"","","","","","",0
9076,455,16,"ynm","yes",,"","","","","","",0
9077,455,17,"ynm","yes",,"","","","","","",0
9078,455,18,"ynm","yes",,"","","","","","",0
9079,455,19,"ynm","yes",,"","","","","","",0
9080,455,20,"ynm","yes",,"","","","","","",0
9081,456,1,"ynm","maybe",,"","","","","","",0
9082,456,2,"ynm","yes",,"","","","","","",0
9083,456,3,"ynm","maybe",,"","","","","","",0
9084,456,4,"ynm","no",,"","","","","","",0
9085,456,5,"ynm","yes",,"","","","","","",0
9086,456,6,"ynm","no",,"","","","","","",0
9087,456,7,"ynm","no",,"","","","","","",0
9088,456,8,"ynm","no",,"","","","","","",0
9089,456,9,"ynm","no",,"","","","","","",0
9090,456,10,"ynm","yes",,"","","","","","",0
9091,456,11,"ynm","no",,"","","","","","",0
9092,456,12,"ynm","maybe",,"","","","","","",0
9093,456,13,"ynm","yes",,"","","","","","",0
9094,456,14,"ynm","no",,"","","","","","",0
9095,456,15,"ynm","yes",,"","","","","","",0
9096,456,16,"ynm","",,"","","","","","",0
9097,456,17,"ynm","",,"","","","","","",0
9098,456,18,"ynm","",,"","","","","","",0
9099,456,19,"ynm","",,"","","","","","",0
9100,456,20,"ynm","",,"","","","","","",0
9101,457,1,"ynm","yes",,"","","","","","",0
9102,457,2,"ynm","yes",,"","","","","","",0
9103,457,3,"ynm","yes",,"","","","","","",0
9104,457,4,"ynm","yes",,"","","","","","",0
9105,457,5,"ynm","yes",,"","","","","","",0
9106,457,6,"ynm","yes",,"","","","","","",0
9107,457,7,"ynm","yes",,"","","","","","",0
9108,457,8,"ynm","yes",,"","","","","","",0
9109,457,9,"ynm","yes",,"","","","","","",0
9110,457,10,"ynm","yes",,"","","","","","",0
9111,457,11,"ynm","yes",,"","","","","","",0
9112,457,12,"ynm","yes",,"","","","","","",0
9113,457,13,"ynm","yes",,"","","","","","",0
9114,457,14,"ynm","yes",,"","","","","","",0
9115,457,15,"ynm","yes",,"","","","","","",0
9116,457,16,"ynm","maybe",,"","","","","","",0
9117,457,17,"ynm","maybe",,"","","","","","",0
9118,457,18,"ynm","yes",,"","","","","","",0
9119,457,19,"ynm","yes",,"","","","","","",0
9120,457,20,"ynm","",,"","","","","","",0
9121,458,1,"ynm","no",,"","","","","","",0
9122,458,2,"ynm","yes",,"","","","","","",0
9123,458,3,"ynm","no",,"","","","","","",0
9124,458,4,"ynm","no",,"","","","","","",0
9125,458,5,"ynm","no",,"","","","","","",0
9126,458,6,"ynm","no",,"","","","","","",0
9127,458,7,"ynm","no",,"","","","","","",0
9128,458,8,"ynm","no",,"","","","","","",0
9129,458,9,"ynm","no",,"","","","","","",0
9130,458,10,"ynm","no",,"","","","","","",0
9131,458,11,"ynm","maybe",,"","","","","","",0
9132,458,12,"ynm","maybe",,"","","","","","",0
9133,458,13,"ynm","yes",,"","","","","","",0
9134,458,14,"ynm","no",,"","","","","","",0
9135,458,15,"ynm","no",,"","","","","","",0
9136,458,16,"ynm","no",,"","","","","","",0
9137,458,17,"ynm","no",,"","","","","","",0
9138,458,18,"ynm","no",,"","","","","","",0
9139,458,19,"ynm","no",,"","","","","","",0
9140,458,20,"ynm","maybe",,"","","","","","",0
9141,459,1,"ynm","no",,"","","","","","",0
9142,459,2,"ynm","yes",,"","","","","","",0
9143,459,3,"ynm","maybe",,"","","","","","",0
9144,459,4,"ynm","no",,"","","","","","",0
9145,459,5,"ynm","maybe",,"","","","","","",0
9146,459,6,"ynm","no",,"","","","","","",0
9147,459,7,"ynm","yes",,"","","","","","",0
9148,459,8,"ynm","maybe",,"","","","","","",0
9149,459,9,"ynm","yes",,"","","","","","",0
9150,459,10,"ynm","maybe",,"","","","","","",0
9151,459,11,"ynm","yes",,"","","","","","",0
9152,459,12,"ynm","yes",,"","","","","","",0
9153,459,13,"ynm","maybe",,"","","","","","",0
9154,459,14,"ynm","maybe",,"","","","","","",0
9155,459,15,"ynm","maybe",,"","","","","","",0
9156,459,16,"ynm","no",,"","","","","","",0
9157,459,17,"ynm","yes",,"","","","","","",0
9158,459,18,"ynm","yes",,"","","","","","",0
9159,459,19,"ynm","no",,"","","","","","",0
9160,459,20,"ynm","no",,"","","","","","",0
9161,460,1,"ynm","yes",,"","","","","","",0
9162,460,2,"ynm","yes",,"","","","","","",0
9163,460,3,"ynm","yes",,"","","","","","",0
9164,460,4,"ynm","yes",,"","","","","","",0
9165,460,5,"ynm","yes",,"","","","","","",0
9166,460,6,"ynm","yes",,"","","","","","",0
9167,460,7,"ynm","yes",,"","","","","","",0
9168,460,8,"ynm","yes",,"","","","","","",0
9169,460,9,"ynm","yes",,"","","","","","",0
9170,460,10,"ynm","yes",,"","","","","","",0
9171,460,11,"ynm","yes",,"","","","","","",0
9172,460,12,"ynm","yes",,"","","","","","",0
9173,460,13,"ynm","yes",,"","","","","","",0
9174,460,14,"ynm","yes",,"","","","","","",0
9175,460,15,"ynm","yes",,"","","","","","",0
9176,460,16,"ynm","yes",,"","","","","","",0
9177,460,17,"ynm","yes",,"","","","","","",0
9178,460,18,"ynm","yes",,"","","","","","",0
9179,460,19,"ynm","",,"","","","","","",0
9180,460,20,"ynm","",,"","","","","","",0
9181,461,1,"ynm","maybe",,"","","","","","",0
9182,461,2,"ynm","maybe",,"","","","","","",0
9183,461,3,"ynm","maybe",,"","","","","","",0
9184,461,4,"ynm","maybe",,"","","","","","",0
9185,461,5,"ynm","maybe",,"","","","","","",0
9186,461,6,"ynm","maybe",,"","","","","","",0
9187,461,7,"ynm","maybe",,"","","","","","",0
9188,461,8,"ynm","maybe",,"","","","","","",0
9189,461,9,"ynm","maybe",,"","","","","","",0
9190,461,10,"ynm","no",,"","","","","","",0
9191,461,11,"ynm","maybe",,"","","","","","",0
9192,461,12,"ynm","maybe",,"","","","","","",0
9193,461,13,"ynm","maybe",,"","","","","","",0
9194,461,14,"ynm","maybe",,"","","","","","",0
9195,461,15,"ynm","maybe",,"","","","","","",0
9196,461,16,"ynm","maybe",,"","","","","","",0
9197,461,17,"ynm","maybe",,"","","","","","",0
9198,461,18,"ynm","maybe",,"","","","","","",0
9199,461,19,"ynm","maybe",,"","","","","","",0
9200,461,20,"ynm","maybe",,"","","","","","",0
9201,462,1,"ynm","yes",,"","","","","","",0
9202,462,2,"ynm","yes",,"","","","","","",0
9203,462,3,"ynm","yes",,"","","","","","",0
9204,462,4,"ynm","yes",,"","","","","","",0
9205,462,5,"ynm","yes",,"","","","","","",0
9206,462,6,"ynm","yes",,"","","","","","",0
9207,462,7,"ynm","yes",,"","","","","","",0
9208,462,8,"ynm","yes",,"","","","","","",0
9209,462,9,"ynm","yes",,"","","","","","",0
9210,462,10,"ynm","yes",,"","","","","","",0
9211,462,11,"ynm","yes",,"","","","","","",0
9212,462,12,"ynm","yes",,"","","","","","",0
9213,462,13,"ynm","yes",,"","","","","","",0
9214,462,14,"ynm","yes",,"","","","","","",0
9215,462,15,"ynm","yes",,"","","","","","",0
9216,462,16,"ynm","yes",,"","","","","","",0
9217,462,17,"ynm","yes",,"","","","","","",0
9218,462,18,"ynm","maybe",,"","","","","","",0
9219,462,19,"ynm","",,"","","","","","",0
9220,462,20,"ynm","",,"","","","","","",0
9221,463,1,"ynm","yes",,"","","","","","",0
9222,463,2,"ynm","yes",,"","","","","","",0
9223,463,3,"ynm","yes",,"","","","","","",0
9224,463,4,"ynm","yes",,"","","","","","",0
9225,463,5,"ynm","yes",,"","","","","","",0
9226,463,6,"ynm","yes",,"","","","","","",0
9227,463,7,"ynm","yes",,"","","","","","",0
9228,463,8,"ynm","yes",,"","","","","","",0
9229,463,9,"ynm","yes",,"","","","","","",0
9230,463,10,"ynm","yes",,"","","","","","",0
9231,463,11,"ynm","yes",,"","","","","","",0
9232,463,12,"ynm","yes",,"","","","","","",0
9233,463,13,"ynm","yes",,"","","","","","",0
9234,463,14,"ynm","yes",,"","","","","","",0
9235,463,15,"ynm","yes",,"","","","","","",0
9236,463,16,"ynm","yes",,"","","","","","",0
9237,463,17,"ynm","yes",,"","","","","","",0
9238,463,18,"ynm","yes",,"","","","","","",0
9239,463,19,"ynm","yes",,"","","","","","",0
9240,463,20,"ynm","yes",,"","","","","","",0
9241,464,1,"ynm","yes",,"","","","","","",0
9242,464,2,"ynm","yes",,"","","","","","",0
9243,464,3,"ynm","yes",,"","","","","","",0
9244,464,4,"ynm","yes",,"","","","","","",0
9245,464,5,"ynm","yes",,"","","","","","",0
9246,464,6,"ynm","yes",,"","","","","","",0
9247,464,7,"ynm","yes",,"","","","","","",0
9248,464,8,"ynm","yes",,"","","","","","",0
9249,464,9,"ynm","yes",,"","","","","","",0
9250,464,10,"ynm","yes",,"","","","","","",0
9251,464,11,"ynm","yes",,"","","","","","",0
9252,464,12,"ynm","yes",,"","","","","","",0
9253,464,13,"ynm","yes",,"","","","","","",0
9254,464,14,"ynm","yes",,"","","","","","",0
9255,464,15,"ynm","yes",,"","","","","","",0
9256,464,16,"ynm","yes",,"","","","","","",0
9257,464,17,"ynm","yes",,"","","","","","",0
9258,464,18,"ynm","yes",,"","","","","","",0
9259,464,19,"ynm","no",,"","","","","","",0
9260,464,20,"ynm","",,"","","","","","",0
9261,465,1,"ynm","no",,"","","","","","",0
9262,465,2,"ynm","no",,"","","","","","",0
9263,465,3,"ynm","no",,"","","","","","",0
9264,465,4,"ynm","no",,"","","","","","",0
9265,465,5,"ynm","yes",,"","","","","","",0
9266,465,6,"ynm","no",,"","","","","","",0
9267,465,7,"ynm","no",,"","","","","","",0
9268,465,8,"ynm","no",,"","","","","","",0
9269,465,9,"ynm","no",,"","","","","","",0
9270,465,10,"ynm","no",,"","","","","","",0
9271,465,11,"ynm","no",,"","","","","","",0
9272,465,12,"ynm","no",,"","","","","","",0
9273,465,13,"ynm","no",,"","","","","","",0
9274,465,14,"ynm","no",,"","","","","","",0
9275,465,15,"ynm","no",,"","","","","","",0
9276,465,16,"ynm","no",,"","","","","","",0
9277,465,17,"ynm","no",,"","","","","","",0
9278,465,18,"ynm","no",,"","","","","","",0
9279,465,19,"ynm","no",,"","","","","","",0
9280,465,20,"ynm","",,"","","","","","",0
9281,466,1,"ynm","no",,"","","","","","",0
9282,466,2,"ynm","no",,"","","","","","",0
9283,466,3,"ynm","no",,"","","","","","",0
9284,466,4,"ynm","no",,"","","","","","",0
9285,466,5,"ynm","no",,"","","","","","",0
9286,466,6,"ynm","no",,"","","","","","",0
9287,466,7,"ynm","no",,"","","","","","",0
9288,466,8,"ynm","maybe",,"","","","","","",0
9289,466,9,"ynm","yes",,"","","","","","",0
9290,466,10,"ynm","no",,"","","","","","",0
9291,466,11,"ynm","no",,"","","","","","",0
9292,466,12,"ynm","no",,"","","","","","",0
9293,466,13,"ynm","no",,"","","","","","",0
9294,466,14,"ynm","no",,"","","","","","",0
9295,466,15,"ynm","no",,"","","","","","",0
9296,466,16,"ynm","no",,"","","","","","",0
9297,466,17,"ynm","no",,"","","","","","",0
9298,466,18,"ynm","yes",,"","","","","","",0
9299,466,19,"ynm","no",,"","","","","","",0
9300,466,20,"ynm","yes",,"","","","","","",0
9301,467,1,"ynm","no",,"","","","","","",0
9302,467,2,"ynm","no",,"","","","","","",0
9303,467,3,"ynm","maybe",,"","","","","","",0
9304,467,4,"ynm","yes",,"","","","","","",0
9305,467,5,"ynm","no",,"","","","","","",0
9306,467,6,"ynm","no",,"","","","","","",0
9307,467,7,"ynm","yes",,"","","","","","",0
9308,467,8,"ynm","yes",,"","","","","","",0
9309,467,9,"ynm","maybe",,"","","","","","",0
9310,467,10,"ynm","yes",,"","","","","","",0
9311,467,11,"ynm","maybe",,"","","","","","",0
9312,467,12,"ynm","no",,"","","","","","",0
9313,467,13,"ynm","no",,"","","","","","",0
9314,467,14,"ynm","maybe",,"","","","","","",0
9315,467,15,"ynm","maybe",,"","","","","","",0
9316,467,16,"ynm","no",,"","","","","","",0
9317,467,17,"ynm","no",,"","","","","","",0
9318,467,18,"ynm","no",,"","","","","","",0
9319,467,19,"ynm","no",,"","","","","","",0
9320,467,20,"ynm","yes",,"","","","","","",0
9321,468,1,"ynm","yes",,"","","","","","",0
9322,468,2,"ynm","yes",,"","","","","","",0
9323,468,3,"ynm","maybe",,"","","","","","",0
9324,468,4,"ynm","no",,"","","","","","",0
9325,468,5,"ynm","yes",,"","","","","","",0
9326,468,6,"ynm","maybe",,"","","","","","",0
9327,468,7,"ynm","yes",,"","","","","","",0
9328,468,8,"ynm","yes",,"","","","","","",0
9329,468,9,"ynm","no",,"","","","","","",0
9330,468,10,"ynm","yes",,"","","","","","",0
9331,468,11,"ynm","maybe",,"","","","","","",0
9332,468,12,"ynm","yes",,"","","","","","",0
9333,468,13,"ynm","yes",,"","","","","","",0
9334,468,14,"ynm","yes",,"","","","","","",0
9335,468,15,"ynm","yes",,"","","","","","",0
9336,468,16,"ynm","yes",,"","","","","","",0
9337,468,17,"ynm","yes",,"","","","","","",0
9338,468,18,"ynm","no",,"","","","","","",0
9339,468,19,"ynm","no",,"","","","","","",0
9340,468,20,"ynm","maybe",,"","","","","","",0
9341,469,1,"ynm","no",,"","","","","","",0
9342,469,2,"ynm","maybe",,"","","","","","",0
9343,469,3,"ynm","yes",,"","","","","","",0
9344,469,4,"ynm","maybe",,"","","","","","",0
9345,469,5,"ynm","maybe",,"","","","","","",0
9346,469,6,"ynm","maybe",,"","","","","","",0
9347,469,7,"ynm","maybe",,"","","","","","",0
9348,469,8,"ynm","maybe",,"","","","","","",0
9349,469,9,"ynm","yes",,"","","","","","",0
9350,469,10,"ynm","maybe",,"","","","","","",0
9351,469,11,"ynm","yes",,"","","","","","",0
9352,469,12,"ynm","maybe",,"","","","","","",0
9353,469,13,"ynm","maybe",,"","","","","","",0
9354,469,14,"ynm","maybe",,"","","","","","",0
